date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:47:12	2624/2624	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:23%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/47/excessive-tramp-oil.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/47/excessive-tramp-oil.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:12	2618/2618	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:24%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/48/excessive-tramp-oil.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/48/excessive-tramp-oil.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:13	2641/2641	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:25%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/48/depletion-of-detergent-additives.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/48/depletion-of-detergent-additives.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:14	2615/2615	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:25%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/48/build-up-on-tooling.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/48/build-up-on-tooling.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:16	2603/2603	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:26%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/48/wheel-loading.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/48/wheel-loading.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:20	2598/2598	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:28%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/system/uncontrolled-overflow-skimming.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/system/uncontrolled-overflow-skimming.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:20	2601/2601	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:32%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/system/incorrectly-functioning-centrifuge.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/system/incorrectly-functioning-centrifuge.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:21	2589/2589	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:32%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/system/incorrectly-functioning-filter.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/system/incorrectly-functioning-filter.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:21	2544/2544	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:33%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/system/leaks.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/system/leaks.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:22	2604/2604	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:33%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/system/increase-in-productivity.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/system/increase-in-productivity.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:23	2552/2552	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:34%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/50/misdirected-nozzles.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/50/misdirected-nozzles.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:26	2548/2548	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:35%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/50/poor-tooling.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/50/poor-tooling.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:27	2549/2549	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:38%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/50/harder-part-alloy.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/50/harder-part-alloy.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:29	2580/2580	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:39%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/50/change-in-part-geometry.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/50/change-in-part-geometry.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:32	2563/2563	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:43%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/50/leak-in-system.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/50/leak-in-system.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:34	2629/2629	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:45%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/51/too-high.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/51/too-high.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:36	2618/2618	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:47%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/51/pre-mix-improperly-set.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/51/pre-mix-improperly-set.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:39	2589/2589	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:49%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/51/auto-feed-out-of-control.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/51/auto-feed-out-of-control.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:41	2535/2535	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:51%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/51/foam.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/51/foam.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:42	2621/2621	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:53%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/51/high-tramp-oil-absorbance.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/51/high-tramp-oil-absorbance.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:43	2661/2661	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:55%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/51/incompatibility-tramp-oil.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/51/incompatibility-tramp-oil.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:45	2627/2627	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:55%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/poor-water-quality/high-magnesium-content.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/poor-water-quality/high-magnesium-content.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:49	2680/2680	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:00%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/poor-water-quality/depletion-of-fatty-acid-by-calcium.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/poor-water-quality/depletion-of-fatty-acid-by-calcium.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:50	2550/2550	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:01%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/53/misapplication.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/53/misapplication.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:52	2605/2605	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:02%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/53/missing-inventory,-borrowed-product.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/53/missing-inventory,-borrowed-product.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:53	2597/2597	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:05%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/53/undocumented-or-uncontrolled-spills.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/53/undocumented-or-uncontrolled-spills.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:55	2587/2587	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:06%20GMT	http://quaker.vpixle.com/troubleshooting/high-product-consumption/53/unrealistic-expectations.html	C:/wamp/www/whtt/quaker/troubleshooting/high-product-consumption/53/unrealistic-expectations.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:56	2638/2638	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:07%20GMT	http://quaker.vpixle.com/troubleshooting/others/54/concentration-too-low.html	C:/wamp/www/whtt/quaker/troubleshooting/others/54/concentration-too-low.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:57	2654/2654	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:08%20GMT	http://quaker.vpixle.com/troubleshooting/others/54/soaps-are-filtered-out.html	C:/wamp/www/whtt/quaker/troubleshooting/others/54/soaps-are-filtered-out.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:57	2599/2599	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:09%20GMT	http://quaker.vpixle.com/troubleshooting/others/54/chip-too-thin/operation.html	C:/wamp/www/whtt/quaker/troubleshooting/others/54/chip-too-thin/operation.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:58	2545/2545	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:09%20GMT	http://quaker.vpixle.com/troubleshooting/others/54/instability.html	C:/wamp/www/whtt/quaker/troubleshooting/others/54/instability.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:59	2540/2540	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:11%20GMT	http://quaker.vpixle.com/troubleshooting/others/54/very-dense-foam.html	C:/wamp/www/whtt/quaker/troubleshooting/others/54/very-dense-foam.html	(from http://quaker.vpixle.com/troubleshooting/)
10:48:00	2567/2567	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:11%20GMT	http://quaker.vpixle.com/troubleshooting/others/54/product.html	C:/wamp/www/whtt/quaker/troubleshooting/others/54/product.html	(from http://quaker.vpixle.com/troubleshooting/)
10:48:01	2582/2582	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:12%20GMT	http://quaker.vpixle.com/troubleshooting/others/55/contamination.html	C:/wamp/www/whtt/quaker/troubleshooting/others/55/contamination.html	(from http://quaker.vpixle.com/troubleshooting/)
10:48:01	2680/2680	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:13%20GMT	http://quaker.vpixle.com/troubleshooting/others/55/wrong-seal-or-paint-choice.html	C:/wamp/www/whtt/quaker/troubleshooting/others/55/wrong-seal-or-paint-choice.html	(from http://quaker.vpixle.com/troubleshooting/)
10:48:02	2629/2629	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:13%20GMT	http://quaker.vpixle.com/troubleshooting/others/55/mechanical-wear-on-or-paint.html	C:/wamp/www/whtt/quaker/troubleshooting/others/55/mechanical-wear-on-or-paint.html	(from http://quaker.vpixle.com/troubleshooting/)
10:48:05	2577/2577	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:14%20GMT	http://quaker.vpixle.com/troubleshooting/others/55/product.html	C:/wamp/www/whtt/quaker/troubleshooting/others/55/product.html	(from http://quaker.vpixle.com/troubleshooting/)
10:48:06	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2013%20Aug%202012%2008:47:17%20GMT	http://quaker.vpixle.com/jQM/js/jquery-1.7.2.min.js	C:/wamp/www/whtt/quaker/jQM/js/jquery-1.7.2.min.js	(from http://quaker.vpixle.com/)
10:48:06	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2013%20Aug%202012%2008:47:18%20GMT	http://quaker.vpixle.com/jQM/js/mobileinit.js	C:/wamp/www/whtt/quaker/jQM/js/mobileinit.js	(from http://quaker.vpixle.com/)
10:48:06	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2013%20Aug%202012%2008:47:18%20GMT	http://quaker.vpixle.com/jQM/js/ios-orientationchange-fix.min.js	C:/wamp/www/whtt/quaker/jQM/js/ios-orientationchange-fix.min.js	(from http://quaker.vpixle.com/)
10:48:07	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2013%20Aug%202012%2008:47:18%20GMT	http://quaker.vpixle.com/jQM/js/application.js	C:/wamp/www/whtt/quaker/jQM/js/application.js	(from http://quaker.vpixle.com/)
10:48:07	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2013%20Aug%202012%2008:47:19%20GMT	http://quaker.vpixle.com/jQM/js/jquery.mobile-1.2.0-alpha.1.min.js	C:/wamp/www/whtt/quaker/jQM/js/jquery.mobile-1.2.0-alpha.1.min.js	(from http://quaker.vpixle.com/)
10:48:07	1806/1806	---M--	200	added ('OK')	image/png	etag:%22b7833d-70e-4c6afb4382f00%22	http://quaker.vpixle.com/jQM/themes/images/icons-18-white.png	C:/wamp/www/whtt/quaker/jQM/themes/images/icons-18-white.png	(from http://quaker.vpixle.com/)
10:48:07	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2013%20Aug%202012%2008:47:19%20GMT	http://quaker.vpixle.com/images/quakerLOGO.png	C:/wamp/www/whtt/quaker/images/quakerLOGO.png	(from http://quaker.vpixle.com/)
10:48:08	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2013%20Aug%202012%2008:47:20%20GMT	http://quaker.vpixle.com/jQM/themes/images/icons-18-white.png	C:/wamp/www/whtt/quaker/jQM/themes/images/icons-18-white.png	(from http://quaker.vpixle.com/jQM/themes/quaker.css)
10:48:08	1767/1767	---M--	200	added ('OK')	image/png	etag:%22b78342-6e7-4c6afb4382f00%22	http://quaker.vpixle.com/jQM/themes/images/icons-18-black.png	C:/wamp/www/whtt/quaker/jQM/themes/images/icons-18-black.png	(from http://quaker.vpixle.com/)
10:48:08	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2013%20Aug%202012%2008:47:20%20GMT	http://quaker.vpixle.com/jQM/themes/images/icons-18-black.png	C:/wamp/www/whtt/quaker/jQM/themes/images/icons-18-black.png	(from http://quaker.vpixle.com/jQM/themes/quaker.css)
10:48:09	3648/3648	---M--	200	added ('OK')	image/png	etag:%22b7833e-e40-4c6afb4382f00%22	http://quaker.vpixle.com/jQM/themes/images/icons-36-white.png	C:/wamp/www/whtt/quaker/jQM/themes/images/icons-36-white.png	(from http://quaker.vpixle.com/)
10:48:09	3611/3611	---M--	200	added ('OK')	image/png	etag:%22b78341-e1b-4c6afb4382f00%22	http://quaker.vpixle.com/jQM/themes/images/icons-36-black.png	C:/wamp/www/whtt/quaker/jQM/themes/images/icons-36-black.png	(from http://quaker.vpixle.com/)
10:48:11	7825/7825	---M--	200	added ('OK')	image/gif	etag:%22b7833f-1e91-4c6afb4382f00%22	http://quaker.vpixle.com/jQM/themes/images/ajax-loader.gif	C:/wamp/www/whtt/quaker/jQM/themes/images/ajax-loader.gif	(from http://quaker.vpixle.com/)
10:48:12	1806/1806	---M--	200	added ('OK')	image/png	etag:%22d64088-70e-4c721070d4140%22	http://quaker.vpixle.com/jQM/css/images/icons-18-white.png	C:/wamp/www/whtt/quaker/jQM/css/images/icons-18-white.png	(from http://quaker.vpixle.com/)
10:48:12	1767/1767	---M--	200	added ('OK')	image/png	etag:%22d6408d-6e7-4c721070d4140%22	http://quaker.vpixle.com/jQM/css/images/icons-18-black.png	C:/wamp/www/whtt/quaker/jQM/css/images/icons-18-black.png	(from http://quaker.vpixle.com/)
10:48:12	3648/3648	---M--	200	added ('OK')	image/png	etag:%22d64089-e40-4c721070d4140%22	http://quaker.vpixle.com/jQM/css/images/icons-36-white.png	C:/wamp/www/whtt/quaker/jQM/css/images/icons-36-white.png	(from http://quaker.vpixle.com/)
10:48:13	3611/3611	---M--	200	added ('OK')	image/png	etag:%22d6408c-e1b-4c721070d4140%22	http://quaker.vpixle.com/jQM/css/images/icons-36-black.png	C:/wamp/www/whtt/quaker/jQM/css/images/icons-36-black.png	(from http://quaker.vpixle.com/)
10:48:15	7825/7825	---M--	200	added ('OK')	image/gif	etag:%22d6408a-1e91-4c721070d4140%22	http://quaker.vpixle.com/jQM/css/images/ajax-loader.gif	C:/wamp/www/whtt/quaker/jQM/css/images/ajax-loader.gif	(from http://quaker.vpixle.com/)
10:48:16	2693/0	---M--	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:47:27%20GMT	http://quaker.vpixle.com/maintenance/	C:/wamp/www/whtt/quaker/maintenance/index.html	(from http://quaker.vpixle.com/)
